date,region,state_po,special,runoff,offyear,candidate,party,writein,voteshare,
11/02/1982,New Hampshire,NH,FALSE,FALSE,FALSE,Sununu,republican,FALSE,0.5144910611915580,
11/02/1982,New Mexico,NM,FALSE,FALSE,FALSE,Irick,republican,FALSE,0.47028709143830400,
11/02/1982,New Mexico,NM,FALSE,FALSE,FALSE,Anaya,democratic,FALSE,0.529712908561696,
12/30/1982,New Hampshire,NH,FALSE,FALSE,TRUE,Roy,republican,FALSE,1.0,
11/08/1983,Louisiana,LA,FALSE,FALSE,FALSE,Musmeci,democratic,FALSE,0.0006380325576070380,
11/08/1983,Louisiana,LA,FALSE,FALSE,FALSE,Robino,independent,FALSE,0.0006485529780525460,
11/08/1983,Louisiana,LA,FALSE,FALSE,FALSE,Smith,independent,FALSE,0.0014227321531897000,
11/08/1983,Louisiana,LA,FALSE,FALSE,FALSE,Smith,democratic,FALSE,0.0014320148771122100,
11/08/1983,Louisiana,LA,FALSE,FALSE,FALSE,Moore,independent,FALSE,0.0014796661932477500,
11/08/1983,Louisiana,LA,FALSE,FALSE,FALSE,Lewis,democratic,FALSE,0.0025546056234741500,
11/08/1983,Louisiana,LA,FALSE,FALSE,FALSE,Ross,republican,FALSE,0.004718717993941480,
11/08/1983,Louisiana,LA,FALSE,FALSE,FALSE,Treen,republican,FALSE,0.3641971526791490,
11/08/1983,Louisiana,LA,FALSE,FALSE,FALSE,Edwards,democratic,FALSE,0.6229085249442260,
11/08/1983,Kentucky,KY,FALSE,FALSE,FALSE,McCubbin,independent,FALSE,0.01392005790402560,
11/08/1983,Kentucky,KY,FALSE,FALSE,FALSE,Bunning,republican,FALSE,0.4411203963243360,
11/08/1983,Kentucky,KY,FALSE,FALSE,FALSE,Collins,democratic,FALSE,0.5449595457716380,
11/08/1983,Mississippi,MS,FALSE,FALSE,FALSE,Williams,independent,FALSE,0.008484833797158350,
11/08/1983,Mississippi,MS,FALSE,FALSE,FALSE,Taylor,independent,FALSE,0.01059459808788310,
11/08/1983,Mississippi,MS,FALSE,FALSE,FALSE,Evers,independent,FALSE,0.041189546232381000,
11/08/1983,Mississippi,MS,FALSE,FALSE,FALSE,Bramlett,republican,FALSE,0.38878364750914500,
11/08/1983,Mississippi,MS,FALSE,FALSE,FALSE,Allain,democratic,FALSE,0.5509473743734320,
11/06/1984,West Virginia,WV,FALSE,FALSE,FALSE,See,democratic,FALSE,0.4673824210858500,
11/06/1984,West Virginia,WV,FALSE,FALSE,FALSE,Moore,republican,FALSE,0.53261757891415,
11/06/1984,North Carolina,NC,FALSE,FALSE,FALSE,Others,independent,TRUE,7.63446881835937E-06,
11/06/1984,North Carolina,NC,FALSE,FALSE,FALSE,McCartan,socialist workers,FALSE,0.0012304967389591000,
11/06/1984,North Carolina,NC,FALSE,FALSE,FALSE,Prochnow,libertarian,FALSE,0.002070288308978630,
11/06/1984,North Carolina,NC,FALSE,FALSE,FALSE,Edmisten,democratic,FALSE,0.4541202105496680,
11/06/1984,North Carolina,NC,FALSE,FALSE,FALSE,Martin,republican,FALSE,0.5425713699335760,
11/06/1984,Rhode Island,RI,FALSE,FALSE,FALSE,Solomon,democratic,FALSE,0.39990939589098100,
11/06/1984,Rhode Island,RI,FALSE,FALSE,FALSE,DiPrete,republican,FALSE,0.6000906041090190,
11/06/1984,Arkansas,AR,FALSE,FALSE,FALSE,Freeman,republican,FALSE,0.3744715458159060,
11/06/1984,Arkansas,AR,FALSE,FALSE,FALSE,Clinton,democratic,FALSE,0.6255284541840940,
11/06/1984,Utah,UT,FALSE,FALSE,FALSE,Brown,american,FALSE,0.003427469628457850,
11/06/1984,Utah,UT,FALSE,FALSE,FALSE,Owens,democratic,FALSE,0.43783462697282000,
11/06/1984,Utah,UT,FALSE,FALSE,FALSE,Bangerter,republican,FALSE,0.5587379033987220,
11/06/1984,Delaware,DE,FALSE,FALSE,FALSE,Quillen,democratic,FALSE,0.44470675179110300,
11/06/1984,Delaware,DE,FALSE,FALSE,FALSE,Castle,republican,FALSE,0.555293248208897,
11/06/1984,Missouri,MO,FALSE,FALSE,FALSE,Allen,independent,TRUE,1.8973441924666E-06,
11/06/1984,Missouri,MO,FALSE,FALSE,FALSE,Rothman,democratic,FALSE,0.4334008471641820,
11/06/1984,Missouri,MO,FALSE,FALSE,FALSE,Ashcroft,republican,FALSE,0.5665972554916260,
11/06/1984,Vermont,VT,FALSE,FALSE,FALSE,Gottlieb,liberty union,FALSE,0.0029732238730625900,
11/06/1984,Vermont,VT,FALSE,FALSE,FALSE,Wagner,citizens,FALSE,0.0031229545717060300,
11/06/1984,Vermont,VT,FALSE,FALSE,FALSE,Wicker,libertarian,FALSE,0.00814535000620313,
11/06/1984,Vermont,VT,FALSE,FALSE,FALSE,Easton,republican,FALSE,0.4845456528900160,
11/06/1984,Vermont,VT,FALSE,FALSE,FALSE,Kunin,democratic,FALSE,0.5002630982276160,
11/06/1984,Indiana,IN,FALSE,FALSE,FALSE,Ridenour,libertarian,FALSE,0.003236596378142190,
11/06/1984,Indiana,IN,FALSE,FALSE,FALSE,Snyder,american,FALSE,0.0033917382624472900,
11/06/1984,Indiana,IN,FALSE,FALSE,FALSE,Townsend,democratic,FALSE,0.4717596274410960,
11/06/1984,Indiana,IN,FALSE,FALSE,FALSE,Orr,republican,FALSE,0.5216120379183140,
11/06/1984,Washington,WA,FALSE,FALSE,FALSE,Spellman,republican,FALSE,0.4669137479506210,
11/06/1984,Washington,WA,FALSE,FALSE,FALSE,Gardner,democratic,FALSE,0.5330862520493790,
11/06/1984,Montana,MT,FALSE,FALSE,FALSE,Dodge,libertarian,FALSE,0.032514447053856500,
11/06/1984,Montana,MT,FALSE,FALSE,FALSE,Goodover,republican,FALSE,0.264057840990052,
11/06/1984,Montana,MT,FALSE,FALSE,FALSE,Schwinden,democratic,FALSE,0.7034277119560920,
11/06/1984,New Hampshire,NH,FALSE,FALSE,FALSE,Wilson,libertarian,TRUE,0.0,
11/06/1984,New Hampshire,NH,FALSE,FALSE,FALSE,Spirou,democratic,FALSE,0.33121304472402400,
11/06/1984,New Hampshire,NH,FALSE,FALSE,FALSE,Sununu,republican,FALSE,0.6683180953869400,
11/06/1984,North Dakota,ND,FALSE,FALSE,FALSE,Olson,republican,FALSE,0.4467813042731450,
11/06/1984,North Dakota,ND,FALSE,FALSE,FALSE,Sinner,democratic,FALSE,0.5532186957268550,
11/05/1985,New Jersey,NJ,FALSE,FALSE,FALSE,Fishman,communist,FALSE,0.0009636910024414180,
11/05/1985,New Jersey,NJ,FALSE,FALSE,FALSE,Levin,socialist labor,FALSE,0.00138901280730641,
11/05/1985,New Jersey,NJ,FALSE,FALSE,FALSE,Satinoff,socialist workers,FALSE,0.0018771950457867300,
11/05/1985,New Jersey,NJ,FALSE,FALSE,FALSE,Flynn,libertarian,FALSE,0.002387682599420870,
11/05/1985,New Jersey,NJ,FALSE,FALSE,FALSE,Headrick,the true light,FALSE,0.0043277380788229300,
11/05/1985,New Jersey,NJ,FALSE,FALSE,FALSE,Shapiro,democratic,FALSE,0.293214520354614,
11/05/1985,New Jersey,NJ,FALSE,FALSE,FALSE,Kean,republican,FALSE,0.6958401601116080,
11/05/1985,Virginia,VA,FALSE,FALSE,FALSE,Others,nonpartisan,FALSE,0.0001139034411495170,
11/05/1985,Virginia,VA,FALSE,FALSE,FALSE,Durrette,republican,FALSE,0.4479100207482940,
11/05/1985,Virginia,VA,FALSE,FALSE,FALSE,Baliles,democratic,FALSE,0.551976075810557,
11/04/1986,Florida,FL,FALSE,FALSE,FALSE,Johnston,independent,TRUE,1.47659406450531E-06,
11/04/1986,Florida,FL,FALSE,FALSE,FALSE,Bryant,independent,TRUE,6.20169507092229E-06,
11/04/1986,Florida,FL,FALSE,FALSE,FALSE,Pajcic,democratic,FALSE,0.4543834319058310,
11/04/1986,Florida,FL,FALSE,FALSE,FALSE,Martinez,republican,FALSE,0.5456088898050340,
11/04/1986,Tennessee,TN,FALSE,FALSE,FALSE,Dunn,republican,FALSE,0.457376589912326,
11/04/1986,Tennessee,TN,FALSE,FALSE,FALSE,McWherter,democratic,FALSE,0.542623410087674,
11/04/1986,Texas,TX,FALSE,FALSE,FALSE,Muriel,independent,TRUE,4.03898345469655E-05,
11/04/1986,Texas,TX,FALSE,FALSE,FALSE,Lee,independent,TRUE,0.0001542949794563940,
11/04/1986,Texas,TX,FALSE,FALSE,FALSE,Doyle,libertarian,FALSE,0.01234824754609960,
11/04/1986,Texas,TX,FALSE,FALSE,FALSE,White,democratic,FALSE,0.4604194150157200,
11/04/1986,Texas,TX,FALSE,FALSE,FALSE,Clements,republican,FALSE,0.5270376526241770,
11/04/1986,Hawaii,HI,FALSE,FALSE,FALSE,Anderson,republican,FALSE,0.4802538048276790,
11/04/1986,Hawaii,HI,FALSE,FALSE,FALSE,Waihee,democratic,FALSE,0.5197461951723210,
11/04/1986,Alaska,AK,FALSE,FALSE,FALSE,Hoch,independent,TRUE,0.0005959176853888780,
11/04/1986,Alaska,AK,FALSE,FALSE,FALSE,O'Brannon,libertarian,FALSE,0.005847790370638520,
11/04/1986,Alaska,AK,FALSE,FALSE,FALSE,Others,independent,TRUE,0.010965999275987900,
11/04/1986,Alaska,AK,FALSE,FALSE,FALSE,Hickel,independent,TRUE,0.027612709197738900,
11/04/1986,Alaska,AK,FALSE,FALSE,FALSE,Vogler,alaskan independence,FALSE,0.05576564283924150,
11/04/1986,Alaska,AK,FALSE,FALSE,FALSE,Sturgulewski,republican,FALSE,0.4261368382946730,
11/04/1986,Alaska,AK,FALSE,FALSE,FALSE,Cowper,democratic,FALSE,0.4730751023363320,
11/04/1986,Pennsylvania,PA,FALSE,FALSE,FALSE,Hoover,consumer,FALSE,0.009598689598689600,
11/04/1986,Pennsylvania,PA,FALSE,FALSE,FALSE,Scranton,republican,FALSE,0.48351093107849900,
11/04/1986,Pennsylvania,PA,FALSE,FALSE,FALSE,Casey,democratic,FALSE,0.5068903793228120,
11/04/1986,Idaho,ID,FALSE,FALSE,FALSE,Miller,independent,FALSE,0.010848523330907100,
11/04/1986,Idaho,ID,FALSE,FALSE,FALSE,Leroy,republican,FALSE,0.4898845198825070,
11/04/1986,Idaho,ID,FALSE,FALSE,FALSE,Andrus,democratic,FALSE,0.49926695678658600,
11/04/1986,Rhode Island,RI,FALSE,FALSE,FALSE,Affigne,citizens,FALSE,0.010784735927329300,
11/04/1986,Rhode Island,RI,FALSE,FALSE,FALSE,Healey,cool moose,FALSE,0.018477496429357000,
11/04/1986,Rhode Island,RI,FALSE,FALSE,FALSE,Sundlun,democratic,FALSE,0.3237713425307730,
11/04/1986,Rhode Island,RI,FALSE,FALSE,FALSE,DiPrete,republican,FALSE,0.6469664251125410,
11/04/1986,Colorado,CO,FALSE,FALSE,FALSE,Dodge,prohibition,FALSE,0.00772762642974782,
11/04/1986,Colorado,CO,FALSE,FALSE,FALSE,Strickland,republican,FALSE,0.4102450780411890,
11/04/1986,Colorado,CO,FALSE,FALSE,FALSE,Romer,democratic,FALSE,0.5820272955290630,
11/04/1986,Illinois,IL,FALSE,FALSE,FALSE,Bernabie,independent,TRUE,4.13461807578691E-06,
11/04/1986,Illinois,IL,FALSE,FALSE,FALSE,Keeling,independent,TRUE,9.54142632873903E-06,
11/04/1986,Illinois,IL,FALSE,FALSE,FALSE,Keon,independent,TRUE,4.48447037450734E-05,
11/04/1986,Illinois,IL,FALSE,FALSE,FALSE,Roling,socialist workers,FALSE,0.0021763993455853700,
11/04/1986,Illinois,IL,FALSE,FALSE,FALSE,Shilts,libertarian,FALSE,0.004976171877981700,
11/04/1986,Illinois,IL,FALSE,FALSE,FALSE,Candidate,democratic,FALSE,0.0664213671973396,
11/04/1986,Illinois,IL,FALSE,FALSE,FALSE,Stevenson,illinois solidarity,FALSE,0.39969830009948500,
11/04/1986,Illinois,IL,FALSE,FALSE,FALSE,Thompson,republican,FALSE,0.5266692407314590,
11/04/1986,Nevada,NV,FALSE,FALSE,FALSE,Tomburello,libertarian,FALSE,0.009812770043206910,
11/04/1986,Nevada,NV,FALSE,FALSE,FALSE,None,independent,FALSE,0.02101200192030730,
11/04/1986,Nevada,NV,FALSE,FALSE,FALSE,Cafferata,republican,FALSE,0.24995103216514600,
11/04/1986,Nevada,NV,FALSE,FALSE,FALSE,Bryan,democratic,FALSE,0.7192241958713400,
11/04/1986,Wisconsin,WI,FALSE,FALSE,FALSE,Knapp,independent populist,FALSE,0.0010926441726954200,
11/04/1986,Wisconsin,WI,FALSE,FALSE,FALSE,Wall,independent,FALSE,0.002563259381149400,
11/04/1986,Wisconsin,WI,FALSE,FALSE,FALSE,Christensen,labor and farm,FALSE,0.006762209709073660,
11/04/1986,Wisconsin,WI,FALSE,FALSE,FALSE,Earl,democratic,FALSE,0.46219765592451600,
11/04/1986,Wisconsin,WI,FALSE,FALSE,FALSE,Thompson,republican,FALSE,0.5273842308125660,
11/04/1986,Oklahoma,OK,FALSE,FALSE,FALSE,Little,independent,FALSE,0.01401544083303570,
11/04/1986,Oklahoma,OK,FALSE,FALSE,FALSE,Brown,independent,FALSE,0.06606588455092450,
11/04/1986,Oklahoma,OK,FALSE,FALSE,FALSE,Walters,democratic,FALSE,0.44541583097508000,
11/04/1986,Oklahoma,OK,FALSE,FALSE,FALSE,Bellmon,republican,FALSE,0.4745028436409590,
11/04/1986,Maryland,MD,FALSE,FALSE,FALSE,Mooney,republican,FALSE,0.17629526199390600,
11/04/1986,Maryland,MD,FALSE,FALSE,FALSE,Schaefer,democratic,FALSE,0.8237047380060940,
11/04/1986,Alabama,AL,FALSE,FALSE,FALSE,Baxley,democratic,FALSE,0.4355260320132060,
11/04/1986,Alabama,AL,FALSE,FALSE,FALSE,Hunt,republican,FALSE,0.5644739679867940,
11/04/1986,New York,NY,FALSE,FALSE,FALSE,Fulani,new alliance,FALSE,0.005620666165965100,
11/04/1986,New York,NY,FALSE,FALSE,FALSE,Dillon,right to life,FALSE,0.030467573751593800,
11/04/1986,New York,NY,FALSE,FALSE,FALSE,O'Rourke,republican,FALSE,0.31764693553176300,
11/04/1986,New York,NY,FALSE,FALSE,FALSE,Cuomo,democratic,FALSE,0.6462648245506790,
11/04/1986,Arkansas,AR,FALSE,FALSE,FALSE,Vance,independent,TRUE,8.71395147200425E-06,
11/04/1986,Arkansas,AR,FALSE,FALSE,FALSE,Davidson,independent,TRUE,2.03325534346766E-05,
11/04/1986,Arkansas,AR,FALSE,FALSE,FALSE,White,independent,TRUE,0.00015830345174141100,
11/04/1986,Arkansas,AR,FALSE,FALSE,FALSE,Clement,independent,TRUE,0.00016411275272274700,
11/04/1986,Arkansas,AR,FALSE,FALSE,FALSE,White,republican,FALSE,0.3607968037226000,
11/04/1986,Arkansas,AR,FALSE,FALSE,FALSE,Clinton,democratic,FALSE,0.638851733568029,
11/04/1986,Minnesota,MN,FALSE,FALSE,FALSE,Jaax,socialist workers,FALSE,0.0022401726731637100,
11/04/1986,Minnesota,MN,FALSE,FALSE,FALSE,Rohner,libertarian,FALSE,0.0027385417762699500,
11/04/1986,Minnesota,MN,FALSE,FALSE,FALSE,Brust,workers league,FALSE,0.0029916364991027900,
11/04/1986,Minnesota,MN,FALSE,FALSE,FALSE,Ludeman,republican,FALSE,0.4313665408776420,
11/04/1986,Minnesota,MN,FALSE,FALSE,FALSE,Perpich,democratic,FALSE,0.560663108173822,
11/04/1986,Nebraska,NE,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0016671922781181500,
11/04/1986,Nebraska,NE,FALSE,FALSE,FALSE,Boosalis,democratic,FALSE,0.4697832472866050,
11/04/1986,Nebraska,NE,FALSE,FALSE,FALSE,Orr,republican,FALSE,0.5285495604352770,
11/04/1986,South Carolina,SC,FALSE,FALSE,FALSE,Others,other,TRUE,0.0004524052436553810,
11/04/1986,South Carolina,SC,FALSE,FALSE,FALSE,Smith,american,FALSE,0.004383422067558300,
11/04/1986,South Carolina,SC,FALSE,FALSE,FALSE,Griffin,libertarian,FALSE,0.005586740413585960,
11/04/1986,South Carolina,SC,FALSE,FALSE,FALSE,Daniel,democratic,FALSE,0.4793744336642570,
11/04/1986,South Carolina,SC,FALSE,FALSE,FALSE,Campbell,republican,FALSE,0.5102029986109430,
11/04/1986,Massachusetts,MA,FALSE,FALSE,FALSE,Kariotis,republican,FALSE,0.31195923706667000,
11/04/1986,Massachusetts,MA,FALSE,FALSE,FALSE,Dukakis,democratic,FALSE,0.6874891261039420,
11/04/1986,Ohio,OH,FALSE,FALSE,FALSE,Scherr,independent,TRUE,2.60874300653066E-05,
11/04/1986,Ohio,OH,FALSE,FALSE,FALSE,Black,independent,TRUE,3.00005445751026E-05,
11/04/1986,Ohio,OH,FALSE,FALSE,FALSE,Brown,libertarian,TRUE,0.0002618525792805150,
11/04/1986,Ohio,OH,FALSE,FALSE,FALSE,Rhodes,republican,FALSE,0.39368018962952900,
11/04/1986,Ohio,OH,FALSE,FALSE,FALSE,Celeste,democratic,FALSE,0.6060018698165500,
11/04/1986,Maine,ME,FALSE,FALSE,FALSE,Others,other,TRUE,3.27975617355533E-05,
11/04/1986,Maine,ME,FALSE,FALSE,FALSE,Menario,independent,FALSE,0.14869945954303600,
11/04/1986,Maine,ME,FALSE,FALSE,FALSE,Huber,independent,FALSE,0.1506743412961130,
11/04/1986,Maine,ME,FALSE,FALSE,FALSE,Tierney,democratic,FALSE,0.30160637772014800,
11/04/1986,Maine,ME,FALSE,FALSE,FALSE,McKernan,republican,FALSE,0.3989870238789680,
11/04/1986,California,CA,FALSE,FALSE,FALSE,Ashamallah,independent,TRUE,8.06175194499843E-07,
11/04/1986,California,CA,FALSE,FALSE,FALSE,Fleenor,independent,TRUE,3.22470077799937E-06,
11/04/1986,California,CA,FALSE,FALSE,FALSE,Zimmermann,independent,TRUE,4.83705116699906E-06,
11/04/1986,California,CA,FALSE,FALSE,FALSE,Miller,american independent,FALSE,0.006791622926063930,
11/04/1986,California,CA,FALSE,FALSE,FALSE,Munoz,peace & freedom,FALSE,0.006986179873003220,
11/04/1986,California,CA,FALSE,FALSE,FALSE,Fuhrig,libertarian,FALSE,0.007071231356022960,
11/04/1986,California,CA,FALSE,FALSE,FALSE,Bradley,democratic,FALSE,0.37375813749882300,
11/04/1986,California,CA,FALSE,FALSE,FALSE,Deukmejian,republican,FALSE,0.6053839604189480,
11/04/1986,Michigan,MI,FALSE,FALSE,FALSE,Others,other,FALSE,0.0005432777927065580,
11/04/1986,Michigan,MI,FALSE,FALSE,FALSE,McLaughlin,workers league,FALSE,0.003954411398986220,
11/04/1986,Michigan,MI,FALSE,FALSE,FALSE,Lucas,republican,FALSE,0.314469799262611,
11/04/1986,Michigan,MI,FALSE,FALSE,FALSE,Blanchard,democratic,FALSE,0.6810325115456960,
11/04/1986,Arizona,AZ,FALSE,FALSE,FALSE,Schulz,independent,FALSE,0.25846497743903,
11/04/1986,Arizona,AZ,FALSE,FALSE,FALSE,Warner,democratic,FALSE,0.3448575752263020,
11/04/1986,Arizona,AZ,FALSE,FALSE,FALSE,Mecham,republican,FALSE,0.39667744733466800,
11/04/1986,Connecticut,CT,FALSE,FALSE,FALSE,Longo,independent,FALSE,0.009625719035677050,
11/04/1986,Connecticut,CT,FALSE,FALSE,FALSE,Belaga,republican,FALSE,0.41108210592417000,
11/04/1986,Connecticut,CT,FALSE,FALSE,FALSE,O'Neill,democratic,FALSE,0.5792921750401530,
11/04/1986,South Dakota,SD,FALSE,FALSE,FALSE,Herseth,democratic,FALSE,0.4819233734432370,
11/04/1986,South Dakota,SD,FALSE,FALSE,FALSE,Mickelson,republican,FALSE,0.5180766265567640,
11/04/1986,Vermont,VT,FALSE,FALSE,FALSE,Gottlieb,liberty union,FALSE,0.002495984058236240,
11/04/1986,Vermont,VT,FALSE,FALSE,FALSE,Sanders,independent,FALSE,0.1444620671424800,
11/04/1986,Vermont,VT,FALSE,FALSE,FALSE,Smith,republican,FALSE,0.38247524349824100,
11/04/1986,Vermont,VT,FALSE,FALSE,FALSE,Kunin,democratic,FALSE,0.4701447772423190,
11/04/1986,Iowa,IA,FALSE,FALSE,FALSE,Others,other,FALSE,0.0010146899430390000,
11/04/1986,Iowa,IA,FALSE,FALSE,FALSE,Junkins,democratic,FALSE,0.4798769633536600,
11/04/1986,Iowa,IA,FALSE,FALSE,FALSE,Branstad,republican,FALSE,0.519108346703301,
11/04/1986,Kansas,KS,FALSE,FALSE,FALSE,Docking,democratic,FALSE,0.48100832138757200,
11/04/1986,Kansas,KS,FALSE,FALSE,FALSE,Hayden,republican,FALSE,0.518991678612428,
11/04/1986,Oregon,OR,FALSE,FALSE,FALSE,Write-In,nonpartisan,TRUE,0.0030085888227339100,
11/04/1986,Oregon,OR,FALSE,FALSE,FALSE,Paulus,republican,FALSE,0.47845716394261000,
11/04/1986,Oregon,OR,FALSE,FALSE,FALSE,Goldschmidt,democratic,FALSE,0.5185342472346560,
11/04/1986,Wyoming,WY,FALSE,FALSE,FALSE,Simpson,republican,FALSE,0.4604237493929090,
11/04/1986,Wyoming,WY,FALSE,FALSE,FALSE,Sullivan,democratic,FALSE,0.5395762506070910,
11/04/1986,New Hampshire,NH,FALSE,FALSE,FALSE,McEachern,democratic,FALSE,0.462519961609991,
11/04/1986,New Hampshire,NH,FALSE,FALSE,FALSE,Sununu,republican,FALSE,0.5369185247723080,
11/04/1986,New Mexico,NM,FALSE,FALSE,FALSE,Powell,democratic,FALSE,0.46950989405647500,
11/04/1986,New Mexico,NM,FALSE,FALSE,FALSE,Carruthers,republican,FALSE,0.5304901059435260,
11/04/1986,Georgia,GA,FALSE,FALSE,FALSE,Davis,republican,FALSE,0.2949096024858360,
11/04/1986,Georgia,GA,FALSE,FALSE,FALSE,Harris,democratic,FALSE,0.7050903975141640,
11/03/1987,Mississippi,MS,FALSE,FALSE,FALSE,Reed,republican,FALSE,0.465578949556253,
11/03/1987,Mississippi,MS,FALSE,FALSE,FALSE,Mabus,democratic,FALSE,0.534421050443747,
11/03/1987,Louisiana,LA,FALSE,FALSE,FALSE,Roemer,democratic,FALSE,0.331088771,
11/03/1987,Louisiana,LA,FALSE,FALSE,FALSE,Edwards,democratic,FALSE,0.2808703239,
11/03/1987,Louisiana,LA,FALSE,FALSE,FALSE,Livingston,republican,FALSE,0.1846246624,
11/03/1987,Louisiana,LA,FALSE,FALSE,FALSE,Tauzin,democratic,FALSE,0.09884906302,
11/03/1987,Louisiana,LA,FALSE,FALSE,FALSE,Brown,democratic,FALSE,0.08867667909,
11/03/1987,Louisiana,LA,FALSE,FALSE,FALSE,Long,democratic,FALSE,0.01202132505,
11/03/1987,Kentucky,KY,FALSE,FALSE,FALSE,Wilkinson,democratic,FALSE,0.64883552,
11/03/1987,Kentucky,KY,FALSE,FALSE,FALSE,Harper,republican,FALSE,0.35116448,
04/01/1988,Arizona,AZ,FALSE,FALSE,TRUE,Mofford,democratic,FALSE,1.0,
05/17/1988,Arizona,AZ,FALSE,FALSE,TRUE,Warner,democratic,FALSE,0.0,
05/17/1988,Arizona,AZ,FALSE,FALSE,TRUE,Mecham,republican,FALSE,0.0,
05/17/1988,Arizona,AZ,FALSE,FALSE,TRUE,Rhodes,republican,FALSE,0.0,
05/17/1988,Arizona,AZ,FALSE,FALSE,TRUE,Londen,republican,FALSE,0.0,
05/17/1988,Arizona,AZ,FALSE,FALSE,TRUE,Oertle,independent,FALSE,0.0,
05/17/1988,Arizona,AZ,FALSE,FALSE,TRUE,Senter,socialist workers,FALSE,0.0,
05/17/1988,Arizona,AZ,FALSE,FALSE,TRUE,Furnier) Cooper,wild party,FALSE,0.0,
05/17/1988,Arizona,AZ,FALSE,FALSE,TRUE,Mofford,democratic,FALSE,1.0,
11/08/1988,Indiana,IN,FALSE,FALSE,FALSE,Mutz,republican,FALSE,0.46815017509964800,
11/08/1988,Indiana,IN,FALSE,FALSE,FALSE,Bayh,democratic,FALSE,0.5318498249003520,
11/08/1988,Rhode Island,RI,FALSE,FALSE,FALSE,Sundlun,democratic,FALSE,0.49174253282262100,
11/08/1988,Rhode Island,RI,FALSE,FALSE,FALSE,DiPrete,republican,FALSE,0.5082574671773800,
11/08/1988,New Hampshire,NH,FALSE,FALSE,FALSE,Others,other,TRUE,0.0002262837643661910,
11/08/1988,New Hampshire,NH,FALSE,FALSE,FALSE,Wilson,libertarian,FALSE,0.005014448218354780,
11/08/1988,New Hampshire,NH,FALSE,FALSE,FALSE,McEachern,democratic,FALSE,0.39043679555035600,
11/08/1988,New Hampshire,NH,FALSE,FALSE,FALSE,Gregg,republican,FALSE,0.6043224724669230,
11/08/1988,West Virginia,WV,FALSE,FALSE,FALSE,Moore,republican,FALSE,0.41129137783196600,
11/08/1988,West Virginia,WV,FALSE,FALSE,FALSE,Caperton,democratic,FALSE,0.5887086221680340,
11/08/1988,North Carolina,NC,FALSE,FALSE,FALSE,Jordan,democratic,FALSE,0.4393009254481030,
11/08/1988,North Carolina,NC,FALSE,FALSE,FALSE,Martin,republican,FALSE,0.5606990745518970,
11/08/1988,Utah,UT,FALSE,FALSE,FALSE,Pedersen,american,FALSE,0.0015698321096140300,
11/08/1988,Utah,UT,FALSE,FALSE,FALSE,Burton,libertarian,FALSE,0.0025588725555141300,
11/08/1988,Utah,UT,FALSE,FALSE,FALSE,Cook,independent,FALSE,0.21051926163971200,
11/08/1988,Utah,UT,FALSE,FALSE,FALSE,Wilson,democratic,FALSE,0.384094319333738,
11/08/1988,Utah,UT,FALSE,FALSE,FALSE,Bangerter,republican,FALSE,0.4012577143614220,
11/08/1988,Delaware,DE,FALSE,FALSE,FALSE,Kreshtool,democratic,FALSE,0.2926878055082120,
11/08/1988,Delaware,DE,FALSE,FALSE,FALSE,Castle,republican,FALSE,0.7073121944917890,
11/08/1988,Missouri,MO,FALSE,FALSE,FALSE,Roberts,libertarian,FALSE,0.01029139702107040,
11/08/1988,Missouri,MO,FALSE,FALSE,FALSE,Hearnes,democratic,FALSE,0.34753012703765300,
11/08/1988,Missouri,MO,FALSE,FALSE,FALSE,Ashcroft,republican,FALSE,0.6421784759412770,
11/08/1988,Washington,WA,FALSE,FALSE,FALSE,Gardner,democratic,FALSE,0.622129158,
11/08/1988,Washington,WA,FALSE,FALSE,FALSE,Williams,republican,FALSE,0.377870842,
11/08/1988,Montana,MT,FALSE,FALSE,FALSE,Stephens,republican,FALSE,0.519327232,
11/08/1988,Montana,MT,FALSE,FALSE,FALSE,Judge,democratic,FALSE,0.4613169274,
11/08/1988,Montana,MT,FALSE,FALSE,FALSE,Morris,libertarian,FALSE,0.01935584067,
11/08/1988,North Dakota,ND,FALSE,FALSE,FALSE,Sinner,democratic,FALSE,0.5988163702,
11/08/1988,North Dakota,ND,FALSE,FALSE,FALSE,Mallberg,republican,FALSE,0.4011836298,
11/08/1988,Vermont,VT,FALSE,FALSE,FALSE,Kunin,democratic,FALSE,0.5534405462,
11/08/1988,Vermont,VT,FALSE,FALSE,FALSE,Bernhardt,republican,FALSE,0.4331797804,
11/08/1988,Vermont,VT,FALSE,FALSE,FALSE,Gottlieb,independent,FALSE,0.01202237486,
11/07/1989,New Jersey,NJ,FALSE,FALSE,FALSE,Sedwick,socialist workers,FALSE,0.002749622409444820,
11/07/1989,New Jersey,NJ,FALSE,FALSE,FALSE,Fuscaldo,one eye on,FALSE,0.003101034536002880,
11/07/1989,New Jersey,NJ,FALSE,FALSE,FALSE,Ziruolo,better affordable government,FALSE,0.004530199257774990,
11/07/1989,New Jersey,NJ,FALSE,FALSE,FALSE,Karlan,libertarian,FALSE,0.005270294494010910,
11/07/1989,New Jersey,NJ,FALSE,FALSE,FALSE,Courter,republican,FALSE,0.3720677941434860,
11/07/1989,New Jersey,NJ,FALSE,FALSE,FALSE,Florio,democratic,FALSE,0.6122810551592800,
