date,state,county,candidate,party,candidatevotes,totalvotes
11/8/1960,AL,Washington,Other,other,14,2826
11/8/1960,AL,Wilcox,Kennedy,democrat,905,1429
11/8/1960,AL,Wilcox,Nixon,republican,513,1429
11/8/1960,AL,Wilcox,Byrd,southern democrat,7,1429
11/8/1960,AL,Wilcox,Faubus,independent,4,1429
11/8/1960,AL,Wilcox,Other,other,0,1429
11/8/1960,AL,Winston,Kennedy,democrat,1681,5111
11/8/1960,AL,Winston,Nixon,republican,3421,5111
11/8/1960,AL,Winston,Byrd,southern democrat,6,5111
11/8/1960,AL,Winston,Faubus,independent,3,5111
11/8/1960,AL,Winston,Other,other,0,5111
11/8/1960,AR,Arkansas,Kennedy,democrat,2789,5318
11/8/1960,AR,Arkansas,Nixon,republican,2043,5318
11/8/1960,AR,Arkansas,Byrd,southern democrat,0,5318
11/8/1960,AR,Arkansas,Faubus,independent,486,5318
11/8/1960,AR,Arkansas,Other,other,0,5318
11/8/1960,AR,Ashley,Kennedy,democrat,3118,5026
11/8/1960,AR,Ashley,Nixon,republican,1288,5026
11/8/1960,AR,Ashley,Byrd,southern democrat,0,5026
11/8/1960,AR,Ashley,Faubus,independent,620,5026
11/8/1960,AR,Ashley,Other,other,0,5026
11/8/1960,AR,Baxter,Kennedy,democrat,1694,3879
11/8/1960,AR,Baxter,Nixon,republican,2108,3879
11/8/1960,AR,Baxter,Byrd,southern democrat,0,3879
11/8/1960,AR,Baxter,Faubus,independent,77,3879
11/8/1960,AR,Baxter,Other,other,0,3879
11/8/1960,AR,Benton,Kennedy,democrat,3619,11590
11/8/1960,AR,Benton,Nixon,republican,7832,11590
11/8/1960,AR,Benton,Byrd,southern democrat,0,11590
11/8/1960,AR,Benton,Faubus,independent,139,11590
11/8/1960,AR,Benton,Other,other,0,11590
11/8/1960,AR,Boone,Kennedy,democrat,2774,6233
11/8/1960,AR,Boone,Nixon,republican,3388,6233
11/8/1960,AR,Boone,Byrd,southern democrat,0,6233
11/8/1960,AR,Boone,Faubus,independent,71,6233
11/8/1960,AR,Boone,Other,other,0,6233
11/8/1960,AR,Bradley,Kennedy,democrat,2960,4210
11/8/1960,AR,Bradley,Nixon,republican,873,4210
11/8/1960,AR,Bradley,Byrd,southern democrat,0,4210
11/8/1960,AR,Bradley,Faubus,independent,377,4210
11/8/1960,AR,Bradley,Other,other,0,4210
11/8/1960,AR,Calhoun,Kennedy,democrat,1151,1598
11/8/1960,AR,Calhoun,Nixon,republican,295,1598
11/8/1960,AR,Calhoun,Byrd,southern democrat,0,1598
11/8/1960,AR,Calhoun,Faubus,independent,152,1598
11/8/1960,AR,Calhoun,Other,other,0,1598
11/8/1960,AR,Carroll,Kennedy,democrat,1301,3965
11/8/1960,AR,Carroll,Nixon,republican,2615,3965
11/8/1960,AR,Carroll,Byrd,southern democrat,0,3965
11/8/1960,AR,Carroll,Faubus,independent,49,3965
11/8/1960,AR,Carroll,Other,other,0,3965
11/8/1960,AR,Chicot,Kennedy,democrat,1803,3051
11/8/1960,AR,Chicot,Nixon,republican,979,3051
11/8/1960,AR,Chicot,Byrd,southern democrat,0,3051
11/8/1960,AR,Chicot,Faubus,independent,269,3051
11/8/1960,AR,Chicot,Other,other,0,3051
11/8/1960,AR,Clark,Kennedy,democrat,3295,5083
11/8/1960,AR,Clark,Nixon,republican,1357,5083
11/8/1960,AR,Clark,Byrd,southern democrat,0,5083
11/8/1960,AR,Clark,Faubus,independent,431,5083
11/8/1960,AR,Clark,Other,other,0,5083
11/8/1960,AR,Clay,Kennedy,democrat,1908,4568
11/8/1960,AR,Clay,Nixon,republican,2543,4568
11/8/1960,AR,Clay,Byrd,southern democrat,0,4568
11/8/1960,AR,Clay,Faubus,independent,117,4568
11/8/1960,AR,Clay,Other,other,0,4568
11/8/1960,AR,Cleburne,Kennedy,democrat,1144,2282
11/8/1960,AR,Cleburne,Nixon,republican,1026,2282
11/8/1960,AR,Cleburne,Byrd,southern democrat,0,2282
11/8/1960,AR,Cleburne,Faubus,independent,112,2282
11/8/1960,AR,Cleburne,Other,other,0,2282
11/8/1960,AR,Cleveland,Kennedy,democrat,1216,1715
11/8/1960,AR,Cleveland,Nixon,republican,290,1715
11/8/1960,AR,Cleveland,Byrd,southern democrat,0,1715
11/8/1960,AR,Cleveland,Faubus,independent,209,1715
11/8/1960,AR,Cleveland,Other,other,0,1715
11/8/1960,AR,Columbia,Kennedy,democrat,2427,5605
11/8/1960,AR,Columbia,Nixon,republican,2372,5605
11/8/1960,AR,Columbia,Byrd,southern democrat,0,5605
11/8/1960,AR,Columbia,Faubus,independent,806,5605
11/8/1960,AR,Columbia,Other,other,0,5605
11/8/1960,AR,Conway,Kennedy,democrat,2900,4796
11/8/1960,AR,Conway,Nixon,republican,1685,4796
11/8/1960,AR,Conway,Byrd,southern democrat,0,4796
11/8/1960,AR,Conway,Faubus,independent,211,4796
11/8/1960,AR,Conway,Other,other,0,4796
11/8/1960,AR,Craighead,Kennedy,democrat,4898,10738
11/8/1960,AR,Craighead,Nixon,republican,5258,10738
11/8/1960,AR,Craighead,Byrd,southern democrat,0,10738
11/8/1960,AR,Craighead,Faubus,independent,582,10738
11/8/1960,AR,Craighead,Other,other,0,10738
11/8/1960,AR,Crawford,Kennedy,democrat,2430,5907
11/8/1960,AR,Crawford,Nixon,republican,3373,5907
11/8/1960,AR,Crawford,Byrd,southern democrat,0,5907
11/8/1960,AR,Crawford,Faubus,independent,104,5907
11/8/1960,AR,Crawford,Other,other,0,5907
11/8/1960,AR,Crittenden,Kennedy,democrat,2679,5128
11/8/1960,AR,Crittenden,Nixon,republican,2234,5128
11/8/1960,AR,Crittenden,Byrd,southern democrat,0,5128
11/8/1960,AR,Crittenden,Faubus,independent,215,5128
11/8/1960,AR,Crittenden,Other,other,0,5128
11/8/1960,AR,Cross,Kennedy,democrat,2088,3615
11/8/1960,AR,Cross,Nixon,republican,1287,3615
11/8/1960,AR,Cross,Byrd,southern democrat,0,3615
11/8/1960,AR,Cross,Faubus,independent,240,3615
11/8/1960,AR,Cross,Other,other,0,3615
11/8/1960,AR,Dallas,Kennedy,democrat,1639,2615
11/8/1960,AR,Dallas,Nixon,republican,659,2615
11/8/1960,AR,Dallas,Byrd,southern democrat,0,2615
11/8/1960,AR,Dallas,Faubus,independent,317,2615
11/8/1960,AR,Dallas,Other,other,0,2615
11/8/1960,AR,Desha,Kennedy,democrat,2502,3936
11/8/1960,AR,Desha,Nixon,republican,1063,3936
11/8/1960,AR,Desha,Byrd,southern democrat,0,3936
11/8/1960,AR,Desha,Faubus,independent,371,3936
11/8/1960,AR,Desha,Other,other,0,3936
11/8/1960,AR,Drew,Kennedy,democrat,2107,3272
11/8/1960,AR,Drew,Nixon,republican,889,3272
11/8/1960,AR,Drew,Byrd,southern democrat,0,3272
11/8/1960,AR,Drew,Faubus,independent,276,3272
11/8/1960,AR,Drew,Other,other,0,3272
11/8/1960,AR,Faulkner,Kennedy,democrat,3820,6609
11/8/1960,AR,Faulkner,Nixon,republican,2426,6609
11/8/1960,AR,Faulkner,Byrd,southern democrat,0,6609
11/8/1960,AR,Faulkner,Faubus,independent,363,6609
11/8/1960,AR,Faulkner,Other,other,0,6609
11/8/1960,AR,Franklin,Kennedy,democrat,2025,3751
11/8/1960,AR,Franklin,Nixon,republican,1631,3751
11/8/1960,AR,Franklin,Byrd,southern democrat,0,3751
11/8/1960,AR,Franklin,Faubus,independent,95,3751
11/8/1960,AR,Franklin,Other,other,0,3751
11/8/1960,AR,Fulton,Kennedy,democrat,703,1849
11/8/1960,AR,Fulton,Nixon,republican,1127,1849
11/8/1960,AR,Fulton,Byrd,southern democrat,0,1849
11/8/1960,AR,Fulton,Faubus,independent,19,1849
11/8/1960,AR,Fulton,Other,other,0,1849
11/8/1960,AR,Garland,Kennedy,democrat,6333,13944
11/8/1960,AR,Garland,Nixon,republican,7204,13944
11/8/1960,AR,Garland,Byrd,southern democrat,0,13944
11/8/1960,AR,Garland,Faubus,independent,407,13944
11/8/1960,AR,Garland,Other,other,0,13944
11/8/1960,AR,Grant,Kennedy,democrat,1394,2269
11/8/1960,AR,Grant,Nixon,republican,563,2269
11/8/1960,AR,Grant,Byrd,southern democrat,0,2269
11/8/1960,AR,Grant,Faubus,independent,312,2269
11/8/1960,AR,Grant,Other,other,0,2269
11/8/1960,AR,Greene,Kennedy,democrat,2774,5569
11/8/1960,AR,Greene,Nixon,republican,2658,5569
11/8/1960,AR,Greene,Byrd,southern democrat,0,5569
11/8/1960,AR,Greene,Faubus,independent,137,5569
11/8/1960,AR,Greene,Other,other,0,5569
11/8/1960,AR,Hempstead,Kennedy,democrat,2596,4759
11/8/1960,AR,Hempstead,Nixon,republican,1948,4759
11/8/1960,AR,Hempstead,Byrd,southern democrat,0,4759
11/8/1960,AR,Hempstead,Faubus,independent,215,4759
11/8/1960,AR,Hempstead,Other,other,0,4759
11/8/1960,AR,Hot_Spring,Kennedy,democrat,3454,5854
11/8/1960,AR,Hot_Spring,Nixon,republican,1732,5854
11/8/1960,AR,Hot_Spring,Byrd,southern democrat,0,5854
11/8/1960,AR,Hot_Spring,Faubus,independent,668,5854
11/8/1960,AR,Hot_Spring,Other,other,0,5854
11/8/1960,AR,Howard,Kennedy,democrat,1366,2735
11/8/1960,AR,Howard,Nixon,republican,1225,2735
11/8/1960,AR,Howard,Byrd,southern democrat,0,2735
11/8/1960,AR,Howard,Faubus,independent,144,2735
11/8/1960,AR,Howard,Other,other,0,2735
11/8/1960,AR,Independence,Kennedy,democrat,2487,5289
11/8/1960,AR,Independence,Nixon,republican,2639,5289
11/8/1960,AR,Independence,Byrd,southern democrat,0,5289
11/8/1960,AR,Independence,Faubus,independent,163,5289
11/8/1960,AR,Independence,Other,other,0,5289
11/8/1960,AR,Izard,Kennedy,democrat,1340,2248
11/8/1960,AR,Izard,Nixon,republican,808,2248
11/8/1960,AR,Izard,Byrd,southern democrat,0,2248
11/8/1960,AR,Izard,Faubus,independent,100,2248
11/8/1960,AR,Izard,Other,other,0,2248
11/8/1960,AR,Jackson,Kennedy,democrat,2860,5159
11/8/1960,AR,Jackson,Nixon,republican,1986,5159
11/8/1960,AR,Jackson,Byrd,southern democrat,0,5159
11/8/1960,AR,Jackson,Faubus,independent,313,5159
11/8/1960,AR,Jackson,Other,other,0,5159
11/8/1960,AR,Jefferson,Kennedy,democrat,8442,15235
11/8/1960,AR,Jefferson,Nixon,republican,4839,15235
11/8/1960,AR,Jefferson,Byrd,southern democrat,0,15235
11/8/1960,AR,Jefferson,Faubus,independent,1954,15235
11/8/1960,AR,Jefferson,Other,other,0,15235
11/8/1960,AR,Johnson,Kennedy,democrat,1938,3523
11/8/1960,AR,Johnson,Nixon,republican,1490,3523
11/8/1960,AR,Johnson,Byrd,southern democrat,0,3523
11/8/1960,AR,Johnson,Faubus,independent,95,3523
11/8/1960,AR,Johnson,Other,other,0,3523
11/8/1960,AR,Lafayette,Kennedy,democrat,1286,2325
11/8/1960,AR,Lafayette,Nixon,republican,713,2325
11/8/1960,AR,Lafayette,Byrd,southern democrat,0,2325
11/8/1960,AR,Lafayette,Faubus,independent,326,2325
11/8/1960,AR,Lafayette,Other,other,0,2325
11/8/1960,AR,Lawrence,Kennedy,democrat,2074,4065
11/8/1960,AR,Lawrence,Nixon,republican,1800,4065
11/8/1960,AR,Lawrence,Byrd,southern democrat,0,4065
11/8/1960,AR,Lawrence,Faubus,independent,191,4065
11/8/1960,AR,Lawrence,Other,other,0,4065
11/8/1960,AR,Lee,Kennedy,democrat,1409,2701
11/8/1960,AR,Lee,Nixon,republican,1034,2701
11/8/1960,AR,Lee,Byrd,southern democrat,0,2701
11/8/1960,AR,Lee,Faubus,independent,258,2701
11/8/1960,AR,Lee,Other,other,0,2701
11/8/1960,AR,Lincoln,Kennedy,democrat,1780,2646
11/8/1960,AR,Lincoln,Nixon,republican,626,2646
11/8/1960,AR,Lincoln,Byrd,southern democrat,0,2646
11/8/1960,AR,Lincoln,Faubus,independent,240,2646
11/8/1960,AR,Lincoln,Other,other,0,2646
11/8/1960,AR,Little_River,Kennedy,democrat,1514,2323
11/8/1960,AR,Little_River,Nixon,republican,692,2323
11/8/1960,AR,Little_River,Byrd,southern democrat,0,2323
11/8/1960,AR,Little_River,Faubus,independent,117,2323
11/8/1960,AR,Little_River,Other,other,0,2323
11/8/1960,AR,Logan,Kennedy,democrat,2636,4764
11/8/1960,AR,Logan,Nixon,republican,2014,4764
11/8/1960,AR,Logan,Byrd,southern democrat,0,4764
11/8/1960,AR,Logan,Faubus,independent,114,4764
11/8/1960,AR,Logan,Other,other,0,4764
11/8/1960,AR,Lonoke,Kennedy,democrat,2991,5348
11/8/1960,AR,Lonoke,Nixon,republican,1560,5348
11/8/1960,AR,Lonoke,Byrd,southern democrat,0,5348
11/8/1960,AR,Lonoke,Faubus,independent,797,5348
11/8/1960,AR,Lonoke,Other,other,0,5348
11/8/1960,AR,Madison,Kennedy,democrat,1702,4201
11/8/1960,AR,Madison,Nixon,republican,2445,4201
11/8/1960,AR,Madison,Byrd,southern democrat,0,4201
11/8/1960,AR,Madison,Faubus,independent,54,4201
11/8/1960,AR,Madison,Other,other,0,4201
11/8/1960,AR,Marion,Kennedy,democrat,968,2008
11/8/1960,AR,Marion,Nixon,republican,1016,2008
11/8/1960,AR,Marion,Byrd,southern democrat,0,2008
11/8/1960,AR,Marion,Faubus,independent,24,2008
11/8/1960,AR,Marion,Other,other,0,2008
11/8/1960,AR,Miller,Kennedy,democrat,4550,8117
11/8/1960,AR,Miller,Nixon,republican,3113,8117
11/8/1960,AR,Miller,Byrd,southern democrat,0,8117
11/8/1960,AR,Miller,Faubus,independent,454,8117
11/8/1960,AR,Miller,Other,other,0,8117
11/8/1960,AR,Mississippi,Kennedy,democrat,5138,10585
11/8/1960,AR,Mississippi,Nixon,republican,4983,10585
11/8/1960,AR,Mississippi,Byrd,southern democrat,0,10585
11/8/1960,AR,Mississippi,Faubus,independent,464,10585
11/8/1960,AR,Mississippi,Other,other,0,10585
11/8/1960,AR,Monroe,Kennedy,democrat,1856,3068
11/8/1960,AR,Monroe,Nixon,republican,833,3068
11/8/1960,AR,Monroe,Byrd,southern democrat,0,3068
11/8/1960,AR,Monroe,Faubus,independent,379,3068
11/8/1960,AR,Monroe,Other,other,0,3068
11/8/1960,AR,Montgomery,Kennedy,democrat,788,1677
11/8/1960,AR,Montgomery,Nixon,republican,836,1677
11/8/1960,AR,Montgomery,Byrd,southern democrat,0,1677
11/8/1960,AR,Montgomery,Faubus,independent,53,1677
11/8/1960,AR,Montgomery,Other,other,0,1677
11/8/1960,AR,Nevada,Kennedy,democrat,1605,2751
11/8/1960,AR,Nevada,Nixon,republican,937,2751
11/8/1960,AR,Nevada,Byrd,southern democrat,0,2751
11/8/1960,AR,Nevada,Faubus,independent,209,2751
11/8/1960,AR,Nevada,Other,other,0,2751
11/8/1960,AR,Newton,Kennedy,democrat,844,2687
11/8/1960,AR,Newton,Nixon,republican,1814,2687
11/8/1960,AR,Newton,Byrd,southern democrat,0,2687
11/8/1960,AR,Newton,Faubus,independent,29,2687
11/8/1960,AR,Newton,Other,other,0,2687
11/8/1960,AR,Ouachita,Kennedy,democrat,5169,8192
11/8/1960,AR,Ouachita,Nixon,republican,2439,8192
11/8/1960,AR,Ouachita,Byrd,southern democrat,0,8192
11/8/1960,AR,Ouachita,Faubus,independent,584,8192
11/8/1960,AR,Ouachita,Other,other,0,8192
11/8/1960,AR,Perry,Kennedy,democrat,789,1385
11/8/1960,AR,Perry,Nixon,republican,501,1385
11/8/1960,AR,Perry,Byrd,southern democrat,0,1385
11/8/1960,AR,Perry,Faubus,independent,95,1385
11/8/1960,AR,Perry,Other,other,0,1385
11/8/1960,AR,Phillips,Kennedy,democrat,4105,6677
11/8/1960,AR,Phillips,Nixon,republican,2168,6677
11/8/1960,AR,Phillips,Byrd,southern democrat,0,6677
11/8/1960,AR,Phillips,Faubus,independent,404,6677
11/8/1960,AR,Phillips,Other,other,0,6677
11/8/1960,AR,Pike,Kennedy,democrat,997,2102
11/8/1960,AR,Pike,Nixon,republican,1013,2102
11/8/1960,AR,Pike,Byrd,southern democrat,0,2102
11/8/1960,AR,Pike,Faubus,independent,92,2102
11/8/1960,AR,Pike,Other,other,0,2102
11/8/1960,AR,Poinsett,Kennedy,democrat,2817,5444
11/8/1960,AR,Poinsett,Nixon,republican,2430,5444
11/8/1960,AR,Poinsett,Byrd,southern democrat,0,5444
11/8/1960,AR,Poinsett,Faubus,independent,197,5444
11/8/1960,AR,Poinsett,Other,other,0,5444
11/8/1960,AR,Polk,Kennedy,democrat,1635,3632
11/8/1960,AR,Polk,Nixon,republican,1882,3632
11/8/1960,AR,Polk,Byrd,southern democrat,0,3632
11/8/1960,AR,Polk,Faubus,independent,115,3632
11/8/1960,AR,Polk,Other,other,0,3632
11/8/1960,AR,Pope,Kennedy,democrat,2760,5589
11/8/1960,AR,Pope,Nixon,republican,2573,5589
11/8/1960,AR,Pope,Byrd,southern democrat,0,5589
11/8/1960,AR,Pope,Faubus,independent,256,5589
11/8/1960,AR,Pope,Other,other,0,5589
11/8/1960,AR,Prairie,Kennedy,democrat,1680,2636
11/8/1960,AR,Prairie,Nixon,republican,734,2636
11/8/1960,AR,Prairie,Byrd,southern democrat,0,2636
11/8/1960,AR,Prairie,Faubus,independent,222,2636
11/8/1960,AR,Prairie,Other,other,0,2636
11/8/1960,AR,Pulaski,Kennedy,democrat,26034,55788
11/8/1960,AR,Pulaski,Nixon,republican,22146,55788
11/8/1960,AR,Pulaski,Byrd,southern democrat,0,55788
11/8/1960,AR,Pulaski,Faubus,independent,7608,55788
11/8/1960,AR,Pulaski,Other,other,0,55788
11/8/1960,AR,Randolph,Kennedy,democrat,1566,3288
11/8/1960,AR,Randolph,Nixon,republican,1620,3288
11/8/1960,AR,Randolph,Byrd,southern democrat,0,3288
11/8/1960,AR,Randolph,Faubus,independent,102,3288
11/8/1960,AR,Randolph,Other,other,0,3288
11/8/1960,AR,Saline,Kennedy,democrat,3898,6791
11/8/1960,AR,Saline,Nixon,republican,2195,6791
11/8/1960,AR,Saline,Byrd,southern democrat,0,6791
11/8/1960,AR,Saline,Faubus,independent,698,6791
11/8/1960,AR,Saline,Other,other,0,6791
11/8/1960,AR,Scott,Kennedy,democrat,1116,2264
11/8/1960,AR,Scott,Nixon,republican,1137,2264
11/8/1960,AR,Scott,Byrd,southern democrat,0,2264
11/8/1960,AR,Scott,Faubus,independent,11,2264
11/8/1960,AR,Scott,Other,other,0,2264
11/8/1960,AR,Searcy,Kennedy,democrat,1022,3351
11/8/1960,AR,Searcy,Nixon,republican,2297,3351
11/8/1960,AR,Searcy,Byrd,southern democrat,0,3351
11/8/1960,AR,Searcy,Faubus,independent,32,3351
11/8/1960,AR,Searcy,Other,other,0,3351
11/8/1960,AR,Sebastian,Kennedy,democrat,8726,20696
11/8/1960,AR,Sebastian,Nixon,republican,11744,20696
11/8/1960,AR,Sebastian,Byrd,southern democrat,0,20696
11/8/1960,AR,Sebastian,Faubus,independent,226,20696
11/8/1960,AR,Sebastian,Other,other,0,20696
11/8/1960,AR,Sevier,Kennedy,democrat,1580,2835
11/8/1960,AR,Sevier,Nixon,republican,1141,2835
11/8/1960,AR,Sevier,Byrd,southern democrat,0,2835
11/8/1960,AR,Sevier,Faubus,independent,114,2835
11/8/1960,AR,Sevier,Other,other,0,2835
11/8/1960,AR,Sharp,Kennedy,democrat,807,1786
11/8/1960,AR,Sharp,Nixon,republican,911,1786
11/8/1960,AR,Sharp,Byrd,southern democrat,0,1786
11/8/1960,AR,Sharp,Faubus,independent,68,1786
11/8/1960,AR,Sharp,Other,other,0,1786
11/8/1960,AR,St_Francis,Kennedy,democrat,2432,4418
11/8/1960,AR,St_Francis,Nixon,republican,1786,4418
11/8/1960,AR,St_Francis,Byrd,southern democrat,0,4418
11/8/1960,AR,St_Francis,Faubus,independent,200,4418
11/8/1960,AR,St_Francis,Other,other,0,4418
11/8/1960,AR,Stone,Kennedy,democrat,897,1943
11/8/1960,AR,Stone,Nixon,republican,959,1943
11/8/1960,AR,Stone,Byrd,southern democrat,0,1943
11/8/1960,AR,Stone,Faubus,independent,87,1943
11/8/1960,AR,Stone,Other,other,0,1943
11/8/1960,AR,Union,Kennedy,democrat,6500,13565
11/8/1960,AR,Union,Nixon,republican,5631,13565
11/8/1960,AR,Union,Byrd,southern democrat,0,13565
11/8/1960,AR,Union,Faubus,independent,1434,13565
11/8/1960,AR,Union,Other,other,0,13565
11/8/1960,AR,Van_Buren,Kennedy,democrat,1158,2267
11/8/1960,AR,Van_Buren,Nixon,republican,1009,2267
11/8/1960,AR,Van_Buren,Byrd,southern democrat,0,2267
11/8/1960,AR,Van_Buren,Faubus,independent,100,2267
11/8/1960,AR,Van_Buren,Other,other,0,2267
11/8/1960,AR,Washington,Kennedy,democrat,5391,15679
11/8/1960,AR,Washington,Nixon,republican,10088,15679
11/8/1960,AR,Washington,Byrd,southern democrat,0,15679
11/8/1960,AR,Washington,Faubus,independent,200,15679
11/8/1960,AR,Washington,Other,other,0,15679
11/8/1960,AR,White,Kennedy,democrat,5244,9834
11/8/1960,AR,White,Nixon,republican,3985,9834
11/8/1960,AR,White,Byrd,southern democrat,0,9834
11/8/1960,AR,White,Faubus,independent,605,9834
11/8/1960,AR,White,Other,other,0,9834
11/8/1960,AR,Woodruff,Kennedy,democrat,1613,2535
11/8/1960,AR,Woodruff,Nixon,republican,667,2535
11/8/1960,AR,Woodruff,Byrd,southern democrat,0,2535
11/8/1960,AR,Woodruff,Faubus,independent,255,2535
11/8/1960,AR,Woodruff,Other,other,0,2535
11/8/1960,AR,Yell,Kennedy,democrat,2008,3433
11/8/1960,AR,Yell,Nixon,republican,1303,3433
11/8/1960,AR,Yell,Byrd,southern democrat,0,3433
11/8/1960,AR,Yell,Faubus,independent,122,3433
11/8/1960,AR,Yell,Other,other,0,3433
11/8/1960,AZ,Apache,Kennedy,democrat,1459,3030
11/8/1960,AZ,Apache,Nixon,republican,1568,3030
11/8/1960,AZ,Apache,Byrd,southern democrat,0,3030
11/8/1960,AZ,Apache,Faubus,independent,0,3030
11/8/1960,AZ,Apache,Other,other,3,3030
11/8/1960,AZ,Cochise,Kennedy,democrat,7419,15007
11/8/1960,AZ,Cochise,Nixon,republican,7572,15007
11/8/1960,AZ,Cochise,Byrd,southern democrat,0,15007
11/8/1960,AZ,Cochise,Faubus,independent,0,15007
11/8/1960,AZ,Cochise,Other,other,16,15007
11/8/1960,AZ,Coconino,Kennedy,democrat,4065,8944
11/8/1960,AZ,Coconino,Nixon,republican,4870,8944
11/8/1960,AZ,Coconino,Byrd,southern democrat,0,8944
11/8/1960,AZ,Coconino,Faubus,independent,0,8944
11/8/1960,AZ,Coconino,Other,other,9,8944
11/8/1960,AZ,Gila,Kennedy,democrat,5251,9065
11/8/1960,AZ,Gila,Nixon,republican,3806,9065
11/8/1960,AZ,Gila,Byrd,southern democrat,0,9065
11/8/1960,AZ,Gila,Faubus,independent,0,9065
11/8/1960,AZ,Gila,Other,other,8,9065
11/8/1960,AZ,Graham,Kennedy,democrat,2091,4583
11/8/1960,AZ,Graham,Nixon,republican,2491,4583
11/8/1960,AZ,Graham,Byrd,southern democrat,0,4583
11/8/1960,AZ,Graham,Faubus,independent,0,4583
11/8/1960,AZ,Graham,Other,other,1,4583
11/8/1960,AZ,Greenlee,Kennedy,democrat,3069,4386
11/8/1960,AZ,Greenlee,Nixon,republican,1313,4386
11/8/1960,AZ,Greenlee,Byrd,southern democrat,0,4386
11/8/1960,AZ,Greenlee,Faubus,independent,0,4386
11/8/1960,AZ,Greenlee,Other,other,4,4386
11/8/1960,AZ,La_Paz,Kennedy,democrat,6642,12204
11/8/1960,AZ,La_Paz,Nixon,republican,5547,12204
11/8/1960,AZ,La_Paz,Byrd,southern democrat,0,12204
11/8/1960,AZ,La_Paz,Faubus,independent,0,12204
11/8/1960,AZ,La_Paz,Other,other,15,12204
11/8/1960,AZ,Maricopa,Kennedy,democrat,86834,214059
11/8/1960,AZ,Maricopa,Nixon,republican,127090,214059
11/8/1960,AZ,Maricopa,Byrd,southern democrat,0,214059
11/8/1960,AZ,Maricopa,Faubus,independent,0,214059
11/8/1960,AZ,Maricopa,Other,other,135,214059
11/8/1960,AZ,Mohave,Kennedy,democrat,1303,2952
11/8/1960,AZ,Mohave,Nixon,republican,1641,2952
11/8/1960,AZ,Mohave,Byrd,southern democrat,0,2952
11/8/1960,AZ,Mohave,Faubus,independent,0,2952
11/8/1960,AZ,Mohave,Other,other,8,2952
11/8/1960,AZ,Navajo,Kennedy,democrat,3052,7151
11/8/1960,AZ,Navajo,Nixon,republican,4090,7151
11/8/1960,AZ,Navajo,Byrd,southern democrat,0,7151
11/8/1960,AZ,Navajo,Faubus,independent,0,7151
11/8/1960,AZ,Navajo,Other,other,9,7151
11/8/1960,AZ,Pima,Kennedy,democrat,42171,89144
11/8/1960,AZ,Pima,Nixon,republican,46734,89144
11/8/1960,AZ,Pima,Byrd,southern democrat,0,89144
11/8/1960,AZ,Pima,Faubus,independent,0,89144
11/8/1960,AZ,Pima,Other,other,239,89144
11/8/1960,AZ,Pinal,Kennedy,democrat,7232,13684
11/8/1960,AZ,Pinal,Nixon,republican,6441,13684
11/8/1960,AZ,Pinal,Byrd,southern democrat,0,13684
11/8/1960,AZ,Pinal,Faubus,independent,0,13684
11/8/1960,AZ,Pinal,Other,other,11,13684
11/8/1960,AZ,Santa_Cruz,Kennedy,democrat,1868,3135
11/8/1960,AZ,Santa_Cruz,Nixon,republican,1265,3135
11/8/1960,AZ,Santa_Cruz,Byrd,southern democrat,0,3135
11/8/1960,AZ,Santa_Cruz,Faubus,independent,0,3135
11/8/1960,AZ,Santa_Cruz,Other,other,2,3135
11/8/1960,AZ,Yavapai,Kennedy,democrat,4325,11147
11/8/1960,AZ,Yavapai,Nixon,republican,6813,11147
11/8/1960,AZ,Yavapai,Byrd,southern democrat,0,11147
11/8/1960,AZ,Yavapai,Faubus,independent,0,11147
